transaction_id,account_id,customer_id,transaction_date,amount,transaction_type,counterparty_name,counterparty_country,channel,full_name,risk_rating,country_of_residence
TXN002925,ACCT00111,CUST0064,2025-11-11 00:00:00,522.56,WireTransfer,Patricia Lee,United States,Wire,Diego Jones,Low,Netherlands
TXN002926,ACCT00004,CUST0002,2025-11-11 00:00:00,675.91,Withdrawal,Delta Partners,India,Online,William Ramirez,High,Yemen
TXN002927,ACCT00089,CUST0049,2025-11-11 00:00:00,904.52,CashDeposit,John Davis,Japan,Branch,Diego Moore,Low,United States
TXN002928,ACCT00222,CUST0134,2025-11-11 00:00:00,1022.05,ACH,Mia Johnson,United States,Branch,Sven Young,Low,Spain
TXN002929,ACCT00095,CUST0054,2025-11-11 00:00:00,3740.46,WireTransfer,Crown Holdings,Japan,ATM,Sofia Clark,Low,UAE
TXN002930,ACCT00178,CUST0107,2025-11-11 00:00:00,144.43,ACH,Robert Davis,United States,Wire,Jessica Martin,Low,Australia
TXN002931,ACCT00056,CUST0032,2025-11-11 00:00:00,346.74,Withdrawal,Global Logistics,Australia,Branch,Sofia Miller,Medium,Spain
TXN002932,ACCT00200,CUST0122,2025-11-11 00:00:00,214.73,CashDeposit,Camila Williams,Australia,Branch,William Smith,Low,India
TXN002933,ACCT00287,CUST0173,2025-11-11 00:00:00,246.32,Deposit,Chloe Green,Switzerland,Online,Karen Clark,Low,United Kingdom
TXN002934,ACCT00298,CUST0180,2025-11-11 00:00:00,328.71,WireTransfer,Charles Clark,Netherlands,ATM,Patricia Perez,Low,United Kingdom
TXN002935,ACCT00147,CUST0088,2025-11-11 00:00:00,921.23,CashDeposit,Thomas Davis,United Kingdom,Branch,Barbara Brown,Low,Japan
TXN002936,ACCT00280,CUST0170,2025-11-11 00:00:00,3652.52,Deposit,Richard Ramirez,Ireland,ATM,Mateo Davis,Low,Australia
TXN002937,ACCT00315,CUST0191,2025-11-11 00:00:00,482.77,Deposit,Jessica Walker,Spain,Online,Liam Flores,Low,Canada
TXN002938,ACCT00075,CUST0041,2025-11-12 00:00:00,241.11,WireTransfer,Nova Freight,Japan,ATM,Arjun Thomas,Low,Japan
TXN002939,ACCT00173,CUST0105,2025-11-12 00:00:00,314.0,CashDeposit,James Gonzalez,Japan,Online,Sven Young,Medium,Ireland
TXN002940,ACCT00175,CUST0106,2025-11-12 00:00:00,1349.7,ACH,Jessica Taylor,UAE,Wire,Emma Lewis,Low,Canada
TXN002941,ACCT00306,CUST0186,2025-11-12 00:00:00,520.15,Withdrawal,Mateo Ramirez,United States,Branch,Fatima King,Low,Canada
TXN002942,ACCT00025,CUST0013,2025-11-12 00:00:00,385.71,ACH,Prime Partners,North Korea,Online,Jennifer Brown,High,Ireland
TXN002943,ACCT00264,CUST0158,2025-11-12 00:00:00,3072.34,ACH,Emma Martinez,Netherlands,Wire,Thomas Smith,Low,France
TXN002944,ACCT00083,CUST0045,2025-11-13 00:00:00,667.17,WireTransfer,Susan Moore,India,Online,Karen Green,Low,United States
TXN002945,ACCT00061,CUST0034,2025-11-13 00:00:00,140.25,ACH,Richard Lee,UAE,ATM,William Harris,Low,Japan
TXN002946,ACCT00209,CUST0128,2025-11-13 00:00:00,220.9,ACH,Noah Moore,Singapore,Online,Olga Moore,Low,Singapore
TXN002947,ACCT00085,CUST0047,2025-11-13 00:00:00,3683.83,Deposit,Metro Traders,Australia,ATM,Sarah Jackson,Low,Germany
TXN002948,ACCT00159,CUST0096,2025-11-13 00:00:00,418.05,ACH,Delta Logistics,United States,Branch,Karen Flores,Low,Ireland
TXN002949,ACCT00106,CUST0061,2025-11-13 00:00:00,1560.52,ACH,Olga Gonzalez,Ireland,ATM,Michael Flores,Low,Australia
TXN002950,ACCT00210,CUST0129,2025-11-13 00:00:00,1051.2,Deposit,Yuki Perez,Netherlands,Online,Robert Ramirez,Medium,Netherlands
TXN002951,ACCT00228,CUST0137,2025-11-14 00:00:00,414.36,Deposit,Diego Hernandez,France,Online,Chloe Young,Medium,India
TXN002952,ACCT00217,CUST0132,2025-11-14 00:00:00,513.45,Deposit,Karen Lewis,France,Branch,Mia Ramirez,Medium,Spain
TXN002953,ACCT00120,CUST0071,2025-11-14 00:00:00,2726.93,Deposit,Charles Gonzalez,United Kingdom,Branch,Jessica Martin,Low,Ireland
TXN002954,ACCT00302,CUST0184,2025-11-14 00:00:00,216.56,CashDeposit,Ethan Lee,UAE,ATM,Jessica Hill,Low,United States
TXN002955,ACCT00008,CUST0003,2025-11-14 00:00:00,7675.22,CashDeposit,Jennifer White,France,ATM,Ahmed Miller,High,Ireland
TXN002956,ACCT00112,CUST0065,2025-11-14 00:00:00,430.31,Deposit,Mary Robinson,Switzerland,ATM,Karen King,Low,Switzerland
TXN002957,ACCT00216,CUST0131,2025-11-15 00:00:00,3044.24,WireTransfer,Ahmed Hernandez,Singapore,ATM,Robert Lopez,Low,Singapore
TXN002958,ACCT00040,CUST0022,2025-11-15 00:00:00,21633.91,CashDeposit,Jennifer Thomas,Myanmar,Branch,Dragan Petrov,High,Singapore
TXN002959,ACCT00027,CUST0014,2025-11-15 00:00:00,62.2,Withdrawal,Richard Scott,Libya,Wire,Ethan Jones,High,India
TXN002960,ACCT00192,CUST0116,2025-11-15 00:00:00,1227.17,WireTransfer,Global Enterprises,Ireland,Branch,John Sanchez,Low,Canada
TXN002961,ACCT00292,CUST0176,2025-11-15 00:00:00,915.55,ACH,Silver Traders,Switzerland,Online,Michael Young,Low,France
TXN002962,ACCT00317,CUST0193,2025-11-15 00:00:00,2607.74,Deposit,Sven Johnson,Germany,ATM,Yuki Sanchez,Low,UAE
TXN002963,ACCT00038,CUST0021,2025-11-16 00:00:00,146.09,Deposit,Patricia Davis,Switzerland,Branch,Tatiana Orlova,High,Libya
TXN002964,ACCT00181,CUST0108,2025-11-16 00:00:00,582.84,CashDeposit,Diego Clark,Netherlands,Online,Diego Torres,Low,Australia
TXN002965,ACCT00241,CUST0144,2025-11-16 00:00:00,2891.65,Deposit,Diego Jackson,Germany,ATM,Karen Hill,Low,Switzerland
TXN002966,ACCT00304,CUST0185,2025-11-16 00:00:00,209.59,Withdrawal,Susan Hernandez,Japan,Wire,Sven Wright,Low,UAE
TXN002967,ACCT00137,CUST0082,2025-11-17 00:00:00,406.82,CashDeposit,Arjun Moore,Spain,Online,Sven Brown,Low,Spain
TXN002968,ACCT00044,CUST0026,2025-11-17 00:00:00,29506.56,CashDeposit,Nova Group,France,Branch,John King,Medium,France
TXN002969,ACCT00031,CUST0017,2025-11-17 00:00:00,2057.13,CashDeposit,Crown Ventures,Iran,Wire,Thomas King,High,Spain
TXN002970,ACCT00214,CUST0130,2025-11-17 00:00:00,421.77,ACH,Arjun Miller,Netherlands,Online,Lucas Hill,Low,Ireland
TXN002971,ACCT00071,CUST0038,2025-11-17 00:00:00,364.54,Withdrawal,James Green,United Kingdom,Branch,Barbara Jones,Low,Canada
TXN002972,ACCT00124,CUST0074,2025-11-17 00:00:00,566.03,CashDeposit,Jennifer Jackson,Spain,Branch,James Miller,Low,Germany
TXN002973,ACCT00256,CUST0155,2025-11-17 00:00:00,635.33,ACH,Lucas Flores,United States,Wire,Wei White,Low,United Kingdom
TXN002974,ACCT00173,CUST0105,2025-11-17 00:00:00,799.71,Deposit,Noah Flores,Spain,Branch,Sven Young,Medium,Ireland
TXN002975,ACCT00067,CUST0037,2025-11-17 00:00:00,705.67,Withdrawal,Diego Martin,Germany,Wire,Noah King,Medium,United Kingdom
TXN002976,ACCT00067,CUST0037,2025-11-17 00:00:00,3083.99,WireTransfer,Global Freight,Singapore,Online,Noah King,Medium,United Kingdom
TXN002977,ACCT00315,CUST0191,2025-11-17 00:00:00,566.97,WireTransfer,Diego Garcia,Spain,ATM,Liam Flores,Low,Canada
TXN002978,ACCT00317,CUST0193,2025-11-17 00:00:00,2408.18,Deposit,Sarah Green,United Kingdom,Online,Yuki Sanchez,Low,UAE
TXN002979,ACCT00254,CUST0153,2025-11-17 00:00:00,305.12,ACH,Charles Torres,Spain,Wire,Charles Anderson,Low,Ireland
TXN002980,ACCT00035,CUST0019,2025-11-18 00:00:00,14643.04,WireTransfer,William Young,Spain,Branch,Ava Smith,High,North Korea
TXN002981,ACCT00001,CUST0001,2025-11-18 00:00:00,310.05,CashDeposit,Olga Martin,France,ATM,Mateo Clark,High,Ireland
TXN002982,ACCT00171,CUST0104,2025-11-18 00:00:00,817.93,Deposit,Nova Exchange,France,Online,Sarah Torres,Low,Canada
TXN002983,ACCT00146,CUST0087,2025-11-18 00:00:00,331.94,CashDeposit,Mateo Garcia,United States,Online,Mia Nguyen,Medium,Canada
TXN002984,ACCT00117,CUST0069,2025-11-18 00:00:00,483.45,CashDeposit,Susan Young,Switzerland,ATM,Camila Lewis,Low,Singapore
TXN002985,ACCT00256,CUST0155,2025-11-18 00:00:00,312.21,Withdrawal,Sarah Moore,UAE,Branch,Wei White,Low,United Kingdom
TXN002986,ACCT00089,CUST0049,2025-11-18 00:00:00,461.76,ACH,Lucas Johnson,Australia,Branch,Diego Moore,Low,United States
TXN002987,ACCT00247,CUST0148,2025-11-18 00:00:00,311.01,CashDeposit,Sunrise Logistics,Switzerland,Branch,Elizabeth Young,Low,United Kingdom
TXN002988,ACCT00245,CUST0146,2025-11-18 00:00:00,502.92,ACH,Chloe Gonzalez,Canada,ATM,Yuki Lee,Medium,UAE
TXN002989,ACCT00156,CUST0095,2025-11-18 00:00:00,227.91,WireTransfer,Richard Davis,Ireland,Branch,Ahmed Sanchez,Medium,Canada
TXN002990,ACCT00200,CUST0122,2025-11-18 00:00:00,494.42,ACH,Mary Perez,Germany,Branch,William Smith,Low,India
TXN002991,ACCT00193,CUST0117,2025-11-18 00:00:00,4975.45,CashDeposit,Yuki Green,India,Wire,Elizabeth Nguyen,Medium,Canada
TXN002992,ACCT00102,CUST0058,2025-11-19 00:00:00,189.75,ACH,Yuki Anderson,United States,Branch,Joseph Anderson,Medium,Switzerland
TXN002993,ACCT00166,CUST0099,2025-11-19 00:00:00,264.58,CashDeposit,Robert Ramirez,UAE,Branch,Elizabeth Ramirez,Low,UAE
TXN002994,ACCT00075,CUST0041,2025-11-19 00:00:00,455.26,ACH,Richard Scott,France,ATM,Arjun Thomas,Low,Japan
TXN002995,ACCT00313,CUST0191,2025-11-19 00:00:00,602.51,ACH,Falcon Partners,Australia,ATM,Liam Flores,Low,Canada
TXN002996,ACCT00256,CUST0155,2025-11-19 00:00:00,532.89,CashDeposit,Patricia Robinson,Spain,Branch,Wei White,Low,United Kingdom
TXN002997,ACCT00271,CUST0163,2025-11-19 00:00:00,251.29,WireTransfer,Mateo Garcia,Spain,Branch,Emma Jackson,Low,Germany
TXN002998,ACCT00070,CUST0038,2025-11-19 00:00:00,796.23,Deposit,Karen Jackson,France,Online,Barbara Jones,Low,Canada
TXN002999,ACCT00173,CUST0105,2025-11-20 00:00:00,411.97,ACH,Mateo Miller,United Kingdom,Wire,Sven Young,Medium,Ireland
TXN003000,ACCT00136,CUST0081,2025-11-20 00:00:00,179.68,CashDeposit,Delta Group,Australia,ATM,Elizabeth Wilson,Low,Japan
TXN003001,ACCT00214,CUST0130,2025-11-20 00:00:00,324.14,CashDeposit,Jessica Thomas,UAE,Online,Lucas Hill,Low,Ireland
TXN003002,ACCT00263,CUST0158,2025-11-20 00:00:00,1768.37,WireTransfer,Arjun Green,Australia,Wire,Thomas Smith,Low,France
TXN003003,ACCT00268,CUST0160,2025-11-20 00:00:00,644.01,Deposit,Charles Williams,UAE,Online,Thomas Robinson,Low,Spain
TXN003004,ACCT00175,CUST0106,2025-11-20 00:00:00,77.88,Withdrawal,Elizabeth Scott,Spain,Branch,Emma Lewis,Low,Canada
TXN003005,ACCT00128,CUST0075,2025-11-20 00:00:00,219.61,ACH,Prime Holdings,United States,ATM,Patricia Torres,Medium,Spain
TXN003006,ACCT00281,CUST0171,2025-11-20 00:00:00,768.98,CashDeposit,Prime Group,Japan,Online,Ahmed White,Low,Switzerland
TXN003007,ACCT00119,CUST0070,2025-11-20 00:00:00,718.27,ACH,Anchor Traders,Australia,Online,Jennifer Jackson,Low,Switzerland
TXN003008,ACCT00084,CUST0046,2025-11-20 00:00:00,1421.06,WireTransfer,Robert Nguyen,Germany,ATM,Michael Rodriguez,Low,UAE
TXN003009,ACCT00082,CUST0044,2025-11-20 00:00:00,703.91,ACH,Global Traders,United Kingdom,Online,Jessica White,Low,United Kingdom
TXN003010,ACCT00082,CUST0044,2025-11-20 00:00:00,490.18,Deposit,Priya Garcia,Singapore,ATM,Jessica White,Low,United Kingdom
TXN003011,ACCT00306,CUST0186,2025-11-20 00:00:00,176.96,Deposit,Atlas Group,Ireland,ATM,Fatima King,Low,Canada
TXN003012,ACCT00033,CUST0018,2025-11-20 00:00:00,2136.88,Withdrawal,Susan Hernandez,United States,ATM,Amara Solis,High,Syria
TXN003013,ACCT00127,CUST0075,2025-11-20 00:00:00,3206.11,Withdrawal,Ahmed Brown,France,Wire,Patricia Torres,Medium,Spain
TXN003014,ACCT00045,CUST0027,2025-11-20 00:00:00,172.39,Withdrawal,Charles Thompson,Germany,Online,David Nguyen,Low,India
TXN003015,ACCT00185,CUST0110,2025-11-21 00:00:00,36994.53,CashDeposit,Nova Ventures,Venezuela,Branch,Mateo Lopez,Low,Germany
TXN003016,ACCT00041,CUST0023,2025-11-21 00:00:00,31849.63,CashDeposit,Lucas Green,Afghanistan,Branch,Richard Martin,High,India
TXN003017,ACCT00033,CUST0018,2025-11-21 00:00:00,291.32,CashDeposit,Ahmed Wright,Myanmar,Branch,Amara Solis,High,Syria
TXN003018,ACCT00033,CUST0018,2025-11-21 00:00:00,138.39,ACH,Robert Scott,Libya,Wire,Amara Solis,High,Syria
TXN003019,ACCT00146,CUST0087,2025-11-21 00:00:00,858.83,WireTransfer,Michael Garcia,Canada,Branch,Mia Nguyen,Medium,Canada
TXN003020,ACCT00202,CUST0123,2025-11-21 00:00:00,307.97,Deposit,Ava Taylor,India,ATM,Robert Anderson,Low,UAE
TXN003021,ACCT00048,CUST0028,2025-11-21 00:00:00,326.73,Withdrawal,Fatima Smith,Switzerland,ATM,Sven Gonzalez,Low,Canada
TXN003022,ACCT00187,CUST0112,2025-11-21 00:00:00,723.3,Deposit,Prime Enterprises,India,Online,Joseph White,Low,France
TXN003023,ACCT00182,CUST0108,2025-11-21 00:00:00,222.2,WireTransfer,Emma Robinson,Germany,Wire,Diego Torres,Low,Australia
TXN003024,ACCT00178,CUST0107,2025-11-21 00:00:00,1037.98,ACH,Yuki Green,France,Wire,Jessica Martin,Low,Australia
TXN003025,ACCT00059,CUST0033,2025-11-21 00:00:00,239.18,Withdrawal,Wei Wright,Ireland,Online,Jessica Hernandez,Low,India
TXN003026,ACCT00045,CUST0027,2025-11-21 00:00:00,530.75,CashDeposit,Yuki Hill,Ireland,Branch,David Nguyen,Low,India
TXN003027,ACCT00046,CUST0027,2025-11-21 00:00:00,443.78,WireTransfer,Richard Jackson,Ireland,Online,David Nguyen,Low,India
TXN003028,ACCT00184,CUST0110,2025-11-21 00:00:00,226.36,WireTransfer,Charles Martinez,UAE,Wire,Mateo Lopez,Low,Germany
TXN003029,ACCT00295,CUST0178,2025-11-21 00:00:00,241.34,Deposit,Wei Torres,France,ATM,Fatima Scott,Low,Australia
TXN003030,ACCT00132,CUST0077,2025-11-22 00:00:00,1120.04,Deposit,Jennifer Garcia,Japan,ATM,Liam Ramirez,Medium,UAE
TXN003031,ACCT00250,CUST0150,2025-11-22 00:00:00,2805.8,CashDeposit,Silver Trading,United Kingdom,Online,Elizabeth Jones,Low,Australia
TXN003032,ACCT00030,CUST0017,2025-11-22 00:00:00,1924.09,Deposit,Delta Holdings,Afghanistan,ATM,Thomas King,High,Spain
TXN003033,ACCT00212,CUST0130,2025-11-22 00:00:00,825.01,CashDeposit,Charles Wilson,Netherlands,ATM,Lucas Hill,Low,Ireland
TXN003034,ACCT00202,CUST0123,2025-11-22 00:00:00,1205.96,CashDeposit,Wei Miller,United Kingdom,Wire,Robert Anderson,Low,UAE
TXN003035,ACCT00109,CUST0062,2025-11-22 00:00:00,919.99,WireTransfer,Horizon Capital,France,Wire,Ethan King,Low,Germany
TXN003036,ACCT00114,CUST0066,2025-11-22 00:00:00,1310.12,Withdrawal,Richard Scott,Ireland,Branch,Charles Torres,Low,Germany
TXN003037,ACCT00178,CUST0107,2025-11-22 00:00:00,330.8,Deposit,Mateo Sanchez,Australia,Branch,Jessica Martin,Low,Australia
TXN003038,ACCT00308,CUST0188,2025-11-22 00:00:00,1840.3,Deposit,Sunrise Partners,UAE,Wire,Noah Sanchez,Low,Switzerland
TXN003039,ACCT00187,CUST0112,2025-11-22 00:00:00,281.16,CashDeposit,Union Partners,United States,Wire,Joseph White,Low,France
TXN003040,ACCT00123,CUST0073,2025-11-22 00:00:00,1450.36,CashDeposit,Delta Imports,Spain,ATM,Lucas Gonzalez,Low,India
TXN003041,ACCT00296,CUST0178,2025-11-22 00:00:00,797.53,ACH,Linda Scott,Canada,Online,Fatima Scott,Low,Australia
TXN003042,ACCT00038,CUST0021,2025-11-22 00:00:00,50792.39,WireTransfer,Silver Imports,North Korea,Wire,Tatiana Orlova,High,Libya
TXN003043,ACCT00063,CUST0035,2025-11-22 00:00:00,29414.23,CashDeposit,Patricia Miller,Ireland,Branch,Diego Torres,Low,United Kingdom
TXN003044,ACCT00297,CUST0179,2025-11-23 00:00:00,952.7,Withdrawal,Prime Freight,Germany,ATM,Linda Robinson,Medium,Switzerland
TXN003045,ACCT00325,CUST0198,2025-11-23 00:00:00,597.49,Withdrawal,Nova Imports,France,Wire,Patricia Jackson,Low,France
TXN003046,ACCT00041,CUST0023,2025-11-23 00:00:00,1099.29,WireTransfer,Fatima Brown,India,Online,Richard Martin,High,India
TXN003047,ACCT00096,CUST0055,2025-11-23 00:00:00,378.32,CashDeposit,Patricia Wright,Netherlands,Wire,Barbara Clark,Low,United Kingdom
TXN003048,ACCT00184,CUST0110,2025-11-23 00:00:00,189.75,Withdrawal,Silver Logistics,Spain,Branch,Mateo Lopez,Low,Germany
TXN003049,ACCT00064,CUST0035,2025-11-23 00:00:00,265.83,CashDeposit,Diego Miller,Switzerland,ATM,Diego Torres,Low,United Kingdom
TXN003050,ACCT00178,CUST0107,2025-11-23 00:00:00,2544.53,WireTransfer,Delta Ventures,Japan,Wire,Jessica Martin,Low,Australia
TXN003051,ACCT00173,CUST0105,2025-11-23 00:00:00,667.87,Deposit,Sarah Gonzalez,Canada,ATM,Sven Young,Medium,Ireland
TXN003052,ACCT00253,CUST0152,2025-11-23 00:00:00,569.32,ACH,Falcon Holdings,UAE,ATM,Arjun Young,Medium,United States
TXN003053,ACCT00226,CUST0136,2025-11-23 00:00:00,2643.45,Withdrawal,Priya Lopez,Netherlands,Online,James Scott,Low,Japan
TXN003054,ACCT00125,CUST0074,2025-11-23 00:00:00,211.31,WireTransfer,Robert Lee,Switzerland,Branch,James Miller,Low,Germany
TXN003055,ACCT00002,CUST0001,2025-11-23 00:00:00,39761.5,CashDeposit,Atlas Capital,Iran,Branch,Mateo Clark,High,Ireland
TXN003056,ACCT00175,CUST0106,2025-11-23 00:00:00,784.39,WireTransfer,Jessica Martin,Canada,Wire,Emma Lewis,Low,Canada
TXN003057,ACCT00220,CUST0133,2025-11-24 00:00:00,718.73,ACH,Richard Smith,Spain,Online,Wei Clark,Low,Australia
TXN003058,ACCT00253,CUST0152,2025-11-24 00:00:00,2261.33,CashDeposit,Joseph Anderson,Canada,ATM,Arjun Young,Medium,United States
TXN003059,ACCT00072,CUST0039,2025-11-24 00:00:00,1627.7,Withdrawal,Karen Martin,France,ATM,Linda Nguyen,Low,Netherlands
TXN003060,ACCT00153,CUST0092,2025-11-24 00:00:00,998.72,Deposit,Elizabeth Thompson,Japan,Online,Elizabeth Thomas,Medium,India
TXN003061,ACCT00199,CUST0122,2025-11-24 00:00:00,475.74,CashDeposit,Thomas Thompson,Japan,ATM,William Smith,Low,India
TXN003062,ACCT00061,CUST0034,2025-11-24 00:00:00,648.36,WireTransfer,Olga Jones,Switzerland,Wire,William Harris,Low,Japan
TXN003063,ACCT00056,CUST0032,2025-11-24 00:00:00,3774.28,ACH,Crown Group,United States,Wire,Sofia Miller,Medium,Spain
TXN003064,ACCT00115,CUST0067,2025-11-24 00:00:00,332.81,WireTransfer,Metro Logistics,United Kingdom,Branch,Barbara Green,Low,France
TXN003065,ACCT00270,CUST0162,2025-11-24 00:00:00,331.72,Withdrawal,Camila Davis,Germany,Branch,Olga Moore,Low,Ireland
TXN003066,ACCT00200,CUST0122,2025-11-24 00:00:00,417.46,Withdrawal,Delta Enterprises,Germany,Wire,William Smith,Low,India
TXN003067,ACCT00244,CUST0146,2025-11-25 00:00:00,3368.4,Withdrawal,Ava Taylor,France,Branch,Yuki Lee,Medium,UAE
TXN003068,ACCT00047,CUST0028,2025-11-25 00:00:00,442.97,CashDeposit,Arjun Harris,United States,Online,Sven Gonzalez,Low,Canada
TXN003069,ACCT00031,CUST0017,2025-11-25 00:00:00,417.61,CashDeposit,Camila Williams,Venezuela,Wire,Thomas King,High,Spain
TXN003070,ACCT00173,CUST0105,2025-11-25 00:00:00,1139.48,ACH,Thomas Moore,United States,Wire,Sven Young,Medium,Ireland
TXN003071,ACCT00182,CUST0108,2025-11-25 00:00:00,928.65,Deposit,William Thomas,Spain,ATM,Diego Torres,Low,Australia
TXN003072,ACCT00136,CUST0081,2025-11-25 00:00:00,2593.23,Withdrawal,Crown Capital,Singapore,Online,Elizabeth Wilson,Low,Japan
TXN003073,ACCT00302,CUST0184,2025-11-25 00:00:00,748.61,ACH,Prime Partners,Spain,ATM,Jessica Hill,Low,United States
TXN003074,ACCT00254,CUST0153,2025-11-25 00:00:00,790.39,CashDeposit,Charles Martinez,Canada,Wire,Charles Anderson,Low,Ireland
TXN003075,ACCT00064,CUST0035,2025-11-25 00:00:00,260.22,ACH,Mia Taylor,Singapore,Wire,Diego Torres,Low,United Kingdom
TXN003076,ACCT00098,CUST0056,2025-11-25 00:00:00,458.42,Withdrawal,James Sanchez,Ireland,Wire,Sven Thomas,Low,United Kingdom
TXN003077,ACCT00008,CUST0003,2025-11-25 00:00:00,2969.19,Deposit,Patricia Smith,Canada,Branch,Ahmed Miller,High,Ireland
TXN003078,ACCT00237,CUST0142,2025-11-26 00:00:00,1222.24,CashDeposit,Pacific Freight,UAE,ATM,Sofia Martinez,Low,Singapore
TXN003079,ACCT00029,CUST0016,2025-11-26 00:00:00,41578.35,WireTransfer,Mia Hill,Myanmar,Branch,Priya Davis,High,Iran
TXN003080,ACCT00287,CUST0173,2025-11-26 00:00:00,282.45,ACH,Crown Group,Australia,Branch,Karen Clark,Low,United Kingdom
TXN003081,ACCT00143,CUST0085,2025-11-26 00:00:00,573.51,Deposit,James Martinez,UAE,Online,Emma Anderson,Low,Japan
TXN003082,ACCT00214,CUST0130,2025-11-26 00:00:00,1586.29,ACH,Elizabeth Lewis,Australia,Branch,Lucas Hill,Low,Ireland
TXN003083,ACCT00287,CUST0173,2025-11-26 00:00:00,196.9,Deposit,Sofia Brown,Netherlands,Wire,Karen Clark,Low,United Kingdom
TXN003084,ACCT00278,CUST0168,2025-11-26 00:00:00,1914.8,CashDeposit,Liam King,United Kingdom,Branch,Charles Perez,Low,United Kingdom
TXN003085,ACCT00264,CUST0158,2025-11-26 00:00:00,263.86,ACH,Horizon Group,UAE,Online,Thomas Smith,Low,France
TXN003086,ACCT00004,CUST0002,2025-11-27 00:00:00,483.45,Deposit,Robert Lopez,Germany,Branch,William Ramirez,High,Yemen
TXN003087,ACCT00114,CUST0066,2025-11-27 00:00:00,134.03,Deposit,Metro Group,Canada,ATM,Charles Torres,Low,Germany
TXN003088,ACCT00244,CUST0146,2025-11-27 00:00:00,718.48,ACH,Sofia King,Germany,Wire,Yuki Lee,Medium,UAE
TXN003089,ACCT00176,CUST0106,2025-11-27 00:00:00,1135.44,Withdrawal,Atlas Ventures,India,Online,Emma Lewis,Low,Canada
TXN003090,ACCT00293,CUST0177,2025-11-27 00:00:00,1811.0,Deposit,Pacific Group,Spain,ATM,Fatima Wilson,Low,Spain
TXN003091,ACCT00187,CUST0112,2025-11-27 00:00:00,1336.63,WireTransfer,Priya Moore,Spain,ATM,Joseph White,Low,France
TXN003092,ACCT00283,CUST0172,2025-11-27 00:00:00,877.75,Withdrawal,Lucas Wilson,Japan,Wire,Sofia Lee,Low,Germany
TXN003093,ACCT00318,CUST0194,2025-11-27 00:00:00,3400.14,Withdrawal,Metro Partners,Japan,Online,Thomas White,Low,Canada
TXN003094,ACCT00208,CUST0127,2025-11-27 00:00:00,893.93,ACH,Camila Thomas,Switzerland,ATM,Lucas Jackson,Low,Canada
TXN003095,ACCT00310,CUST0189,2025-11-28 00:00:00,501.8,WireTransfer,Pacific Ventures,Ireland,Wire,Jennifer Lee,Low,United Kingdom
TXN003096,ACCT00102,CUST0058,2025-11-28 00:00:00,1114.25,Withdrawal,Diego Martin,France,Branch,Joseph Anderson,Medium,Switzerland
TXN003097,ACCT00264,CUST0158,2025-11-28 00:00:00,463.45,Withdrawal,Nova Holdings,Germany,Branch,Thomas Smith,Low,France
TXN003098,ACCT00200,CUST0122,2025-11-28 00:00:00,53.01,ACH,Robert Sanchez,Netherlands,Wire,William Smith,Low,India
TXN003099,ACCT00032,CUST0018,2025-11-28 00:00:00,123.74,Withdrawal,Sarah Ramirez,Afghanistan,Branch,Amara Solis,High,Syria
TXN003100,ACCT00028,CUST0015,2025-11-28 00:00:00,1784.91,WireTransfer,Silver Exchange,Libya,Wire,Sofia Smith,High,Ireland
TXN003101,ACCT00102,CUST0058,2025-11-28 00:00:00,892.08,Withdrawal,Ava Garcia,Singapore,Wire,Joseph Anderson,Medium,Switzerland
TXN003102,ACCT00226,CUST0136,2025-11-28 00:00:00,228.31,ACH,Sarah Nguyen,Germany,ATM,James Scott,Low,Japan
TXN003103,ACCT00250,CUST0150,2025-11-28 00:00:00,129.98,WireTransfer,Ethan Johnson,Ireland,Branch,Elizabeth Jones,Low,Australia
TXN003104,ACCT00251,CUST0151,2025-11-28 00:00:00,523.14,Deposit,Crown Holdings,France,Wire,Olga Garcia,Medium,Spain
TXN003105,ACCT00274,CUST0164,2025-11-29 00:00:00,352.73,Deposit,Global Partners,UAE,Online,Thomas Rodriguez,Medium,Switzerland
TXN003106,ACCT00241,CUST0144,2025-11-29 00:00:00,820.34,WireTransfer,Arjun Robinson,UAE,Wire,Karen Hill,Low,Switzerland
TXN003107,ACCT00024,CUST0012,2025-11-29 00:00:00,192.19,WireTransfer,Horizon Ventures,France,Online,Mia Sanchez,High,United Kingdom
TXN003108,ACCT00146,CUST0087,2025-11-29 00:00:00,1787.67,Deposit,Chloe Scott,Canada,Wire,Mia Nguyen,Medium,Canada
TXN003109,ACCT00298,CUST0180,2025-11-29 00:00:00,788.27,WireTransfer,Joseph Lee,Netherlands,Online,Patricia Perez,Low,United Kingdom
TXN003110,ACCT00070,CUST0038,2025-11-29 00:00:00,1704.06,Withdrawal,Pacific Freight,Canada,Branch,Barbara Jones,Low,Canada
TXN003111,ACCT00106,CUST0061,2025-11-30 00:00:00,444.23,Deposit,James Robinson,France,Wire,Michael Flores,Low,Australia
TXN003112,ACCT00258,CUST0155,2025-11-30 00:00:00,380.19,Withdrawal,Falcon Exchange,Netherlands,Branch,Wei White,Low,United Kingdom
TXN003113,ACCT00123,CUST0073,2025-11-30 00:00:00,1084.3,ACH,Pacific Trading,UAE,Wire,Lucas Gonzalez,Low,India
TXN003114,ACCT00030,CUST0017,2025-11-30 00:00:00,144.52,Withdrawal,Horizon Ventures,Iran,Online,Thomas King,High,Spain
