transaction_id,account_id,transaction_date,amount,currency,transaction_type,counterparty_name,counterparty_country,channel
TXN002442,ACCT00092,2025-09-19 00:00:00,2415.72,USD,WireTransfer,Linda Taylor,Ireland,Online
TXN002443,ACCT00257,2025-09-19 00:00:00,2641.66,USD,Deposit,Global Imports,Japan,Branch
TXN002444,ACCT00135,2025-09-19 00:00:00,338.6,USD,ACH,Horizon Ventures,France,Branch
TXN002445,ACCT00215,2025-09-19 00:00:00,33.41,USD,WireTransfer,Sven Torres,United States,Wire
TXN002446,ACCT00046,2025-09-19 00:00:00,1000.76,USD,WireTransfer,Arjun Torres,Japan,Branch
TXN002447,ACCT00157,2025-09-19 00:00:00,408.61,USD,CashDeposit,Charles Miller,India,Online
TXN002448,ACCT00327,2025-09-19 00:00:00,379.65,USD,WireTransfer,David Thomas,France,Wire
TXN002449,ACCT00109,2025-09-19 00:00:00,995.98,USD,WireTransfer,Lucas Jones,United Kingdom,Branch
TXN002450,ACCT00279,2025-09-19 00:00:00,158.24,USD,Deposit,Sofia Rodriguez,France,Wire
TXN002451,ACCT00198,2025-09-19 00:00:00,164.14,USD,Withdrawal,Mary Gonzalez,Spain,Online
TXN002452,ACCT00149,2025-09-20 00:00:00,1553.96,USD,ACH,Crown Traders,France,Online
TXN002453,ACCT00237,2025-09-20 00:00:00,3634.01,USD,CashDeposit,Barbara Clark,France,Wire
TXN002454,ACCT00291,2025-09-20 00:00:00,321.03,USD,Deposit,Chloe Miller,Netherlands,Wire
TXN002455,ACCT00251,2025-09-20 00:00:00,186.72,USD,CashDeposit,Prime Capital,Ireland,Branch
TXN002456,ACCT00090,2025-09-20 00:00:00,1086.78,USD,CashDeposit,Silver Trading,India,Branch
TXN002457,ACCT00257,2025-09-21 00:00:00,3069.58,USD,Withdrawal,Atlas Partners,Japan,ATM
TXN002458,ACCT00306,2025-09-21 00:00:00,373.92,USD,Withdrawal,Patricia Anderson,UAE,Branch
TXN002459,ACCT00277,2025-09-21 00:00:00,623.48,USD,Withdrawal,Metro Traders,United Kingdom,ATM
TXN002460,ACCT00050,2025-09-21 00:00:00,135.45,USD,Withdrawal,Falcon Freight,United Kingdom,Wire
TXN002461,ACCT00023,2025-09-21 00:00:00,856.42,USD,WireTransfer,James Garcia,Libya,ATM
TXN002462,ACCT00096,2025-09-21 00:00:00,383.04,USD,ACH,Ava Lopez,United States,Online
TXN002463,ACCT00279,2025-09-21 00:00:00,578.03,USD,Deposit,Global Holdings,United Kingdom,Online
TXN002464,ACCT00112,2025-09-22 00:00:00,1392.44,USD,WireTransfer,Falcon Traders,Canada,Online
TXN002465,ACCT00209,2025-09-22 00:00:00,2248.37,USD,ACH,Atlas Exchange,India,Online
TXN002466,ACCT00098,2025-09-22 00:00:00,4379.05,USD,Withdrawal,Camila Walker,Ireland,Wire
TXN002467,ACCT00051,2025-09-22 00:00:00,7881.55,USD,WireTransfer,Wei Thompson,Germany,Wire
TXN002468,ACCT00105,2025-09-22 00:00:00,1667.75,USD,Deposit,William Ramirez,Australia,Branch
TXN002469,ACCT00054,2025-09-22 00:00:00,1599.37,USD,ACH,Charles Garcia,UAE,Branch
TXN002470,ACCT00274,2025-09-22 00:00:00,1399.94,USD,Withdrawal,Mateo Williams,Netherlands,ATM
TXN002471,ACCT00079,2025-09-22 00:00:00,805.97,USD,Deposit,John Scott,Germany,Branch
TXN002472,ACCT00106,2025-09-22 00:00:00,5231.87,USD,CashDeposit,Yuki Miller,Spain,Online
TXN002473,ACCT00032,2025-09-22 00:00:00,697.16,USD,WireTransfer,Delta Group,Syria,Branch
TXN002474,ACCT00322,2025-09-22 00:00:00,453.85,USD,CashDeposit,Union Trading,Canada,Branch
TXN002475,ACCT00060,2025-09-22 00:00:00,2644.11,USD,CashDeposit,Thomas Torres,Ireland,ATM
TXN002476,ACCT00105,2025-09-22 00:00:00,157.86,USD,WireTransfer,Global Traders,India,Branch
TXN002477,ACCT00276,2025-09-22 00:00:00,2192.36,USD,ACH,Mateo Smith,United States,Branch
TXN002478,ACCT00024,2025-09-23 00:00:00,115.23,USD,ACH,Diego Rodriguez,Yemen,Branch
TXN002479,ACCT00190,2025-09-23 00:00:00,912.47,USD,Withdrawal,Linda Hernandez,Australia,Online
TXN002480,ACCT00308,2025-09-23 00:00:00,223.78,USD,WireTransfer,Mateo Scott,Japan,Online
TXN002481,ACCT00265,2025-09-23 00:00:00,633.91,USD,Deposit,Wei Walker,United Kingdom,Wire
TXN002482,ACCT00114,2025-09-23 00:00:00,3428.8,USD,WireTransfer,Metro Partners,Netherlands,Online
TXN002483,ACCT00305,2025-09-24 00:00:00,924.2,USD,WireTransfer,Olga Martin,Switzerland,Wire
TXN002484,ACCT00144,2025-09-24 00:00:00,750.51,USD,Deposit,Camila Hill,Spain,Wire
TXN002485,ACCT00255,2025-09-24 00:00:00,1308.24,USD,Withdrawal,Charles Smith,Spain,Branch
TXN002486,ACCT00072,2025-09-24 00:00:00,288.49,USD,WireTransfer,Susan Nguyen,Singapore,ATM
TXN002487,ACCT00121,2025-09-24 00:00:00,974.12,USD,ACH,Summit Traders,Ireland,ATM
TXN002488,ACCT00061,2025-09-24 00:00:00,459.15,USD,ACH,Global Logistics,United Kingdom,Wire
TXN002489,ACCT00038,2025-09-24 00:00:00,382.9,USD,CashDeposit,Emma Thompson,Syria,ATM
TXN002490,ACCT00182,2025-09-24 00:00:00,607.82,USD,ACH,Thomas Scott,Canada,Wire
TXN002491,ACCT00155,2025-09-24 00:00:00,1321.23,USD,WireTransfer,Lucas Thompson,Japan,Branch
TXN002492,ACCT00042,2025-09-25 00:00:00,770.25,USD,WireTransfer,Sven Miller,Syria,Branch
TXN002493,ACCT00073,2025-09-25 00:00:00,6066.41,USD,Deposit,Ethan Garcia,France,Branch
TXN002494,ACCT00187,2025-09-25 00:00:00,1345.48,USD,WireTransfer,Falcon Partners,Germany,Branch
TXN002495,ACCT00031,2025-09-25 00:00:00,1004.83,USD,ACH,Mia Miller,Syria,Branch
TXN002496,ACCT00031,2025-09-25 00:00:00,1097.77,USD,ACH,Jennifer Sanchez,Myanmar,Wire
TXN002497,ACCT00325,2025-09-25 00:00:00,3638.9,USD,Withdrawal,Delta Traders,Canada,Wire
TXN002498,ACCT00323,2025-09-26 00:00:00,43704.1,USD,CashDeposit,Yuki Flores,Iran,Branch
TXN002499,ACCT00249,2025-09-26 00:00:00,644.51,USD,CashDeposit,Metro Logistics,France,Branch
TXN002500,ACCT00144,2025-09-26 00:00:00,1139.18,USD,Withdrawal,Jennifer Ramirez,United Kingdom,ATM
TXN002501,ACCT00080,2025-09-26 00:00:00,917.54,USD,Deposit,Silver Ventures,Australia,Wire
TXN002502,ACCT00186,2025-09-26 00:00:00,1276.05,USD,ACH,James Jones,India,Online
TXN002503,ACCT00227,2025-09-26 00:00:00,2876.86,USD,WireTransfer,Chloe Harris,United States,ATM
TXN002504,ACCT00072,2025-09-26 00:00:00,1006.06,USD,WireTransfer,Robert Gonzalez,Canada,Online
TXN002505,ACCT00263,2025-09-26 00:00:00,607.04,USD,ACH,David Walker,Netherlands,Branch
TXN002506,ACCT00214,2025-09-26 00:00:00,3223.16,USD,CashDeposit,Diego Smith,Germany,ATM
TXN002507,ACCT00328,2025-09-26 00:00:00,223.16,USD,WireTransfer,John Wilson,United States,ATM
TXN002508,ACCT00135,2025-09-26 00:00:00,315.8,USD,WireTransfer,Noah Brown,Germany,Online
TXN002509,ACCT00061,2025-09-26 00:00:00,2123.51,USD,CashDeposit,Joseph Garcia,Australia,ATM
TXN002510,ACCT00068,2025-09-26 00:00:00,143.62,USD,Withdrawal,Nova Partners,Ireland,Wire
TXN002511,ACCT00231,2025-09-27 00:00:00,338.1,USD,Withdrawal,Jessica Anderson,Ireland,ATM
TXN002512,ACCT00030,2025-09-27 00:00:00,177.8,USD,ACH,Priya Lopez,Myanmar,Branch
TXN002513,ACCT00130,2025-09-27 00:00:00,286.36,USD,WireTransfer,Lucas Jackson,Canada,Wire
TXN002514,ACCT00114,2025-09-27 00:00:00,844.18,USD,CashDeposit,Sunrise Logistics,UAE,Wire
TXN002515,ACCT00320,2025-09-27 00:00:00,344.54,USD,WireTransfer,Metro Traders,India,ATM
TXN002516,ACCT00139,2025-09-27 00:00:00,807.21,USD,CashDeposit,Horizon Trading,UAE,Online
TXN002517,ACCT00252,2025-09-27 00:00:00,2407.88,USD,ACH,Atlas Imports,Singapore,Branch
TXN002518,ACCT00150,2025-09-28 00:00:00,678.0,USD,Withdrawal,Sarah Lee,Switzerland,Wire
TXN002519,ACCT00254,2025-09-28 00:00:00,523.55,USD,ACH,Pacific Freight,Australia,Online
TXN002520,ACCT00255,2025-09-28 00:00:00,1668.54,USD,WireTransfer,Summit Imports,Ireland,ATM
TXN002521,ACCT00280,2025-09-28 00:00:00,357.08,USD,Withdrawal,Lucas Davis,Singapore,Wire
TXN002522,ACCT00064,2025-09-28 00:00:00,1945.14,USD,Deposit,Susan Wright,Spain,Branch
TXN002523,ACCT00149,2025-09-28 00:00:00,3082.31,USD,Deposit,Pacific Holdings,Switzerland,ATM
TXN002524,ACCT00207,2025-09-28 00:00:00,505.73,USD,WireTransfer,Arjun Brown,United Kingdom,Online
TXN002525,ACCT00313,2025-09-28 00:00:00,9000.0,USD,WireTransfer,Sarah Wilson,Australia,ATM
TXN002526,ACCT00307,2025-09-28 00:00:00,401.41,USD,ACH,Mary Sanchez,UAE,ATM
TXN002527,ACCT00267,2025-09-28 00:00:00,3276.21,USD,ACH,Susan Williams,Germany,Online
TXN002528,ACCT00047,2025-09-29 00:00:00,121.39,USD,ACH,Camila Thomas,Canada,Branch
TXN002529,ACCT00305,2025-09-29 00:00:00,242.2,USD,WireTransfer,Ahmed Martin,Singapore,ATM
TXN002530,ACCT00238,2025-09-29 00:00:00,1124.61,USD,ACH,Robert Robinson,Japan,Online
TXN002531,ACCT00293,2025-09-29 00:00:00,767.43,USD,WireTransfer,Jennifer White,United Kingdom,Online
TXN002532,ACCT00151,2025-09-29 00:00:00,664.67,USD,ACH,Metro Holdings,France,ATM
TXN002533,ACCT00327,2025-09-29 00:00:00,1360.86,USD,Withdrawal,Crown Exchange,Germany,Wire
TXN002534,ACCT00315,2025-09-29 00:00:00,716.18,USD,ACH,David Lewis,Japan,Online
TXN002535,ACCT00166,2025-09-29 00:00:00,506.92,USD,Withdrawal,Silver Freight,Spain,ATM
TXN002536,ACCT00224,2025-09-29 00:00:00,647.53,USD,Deposit,Nova Imports,Ireland,ATM
TXN002537,ACCT00151,2025-09-29 00:00:00,423.23,USD,CashDeposit,Patricia Thomas,Singapore,Wire
TXN002538,ACCT00187,2025-09-29 00:00:00,810.21,USD,ACH,Chloe Wilson,Switzerland,Branch
TXN002539,ACCT00123,2025-09-30 00:00:00,3247.52,USD,ACH,Jennifer Miller,UAE,ATM
TXN002540,ACCT00225,2025-09-30 00:00:00,354.15,USD,CashDeposit,Sarah Jackson,France,Branch
TXN002541,ACCT00073,2025-09-30 00:00:00,608.94,USD,WireTransfer,Sunrise Logistics,Switzerland,Wire
TXN002542,ACCT00200,2025-09-30 00:00:00,311.6,USD,WireTransfer,Michael Jackson,United Kingdom,Wire
TXN002543,ACCT00245,2025-09-30 00:00:00,1875.53,USD,WireTransfer,Sofia Johnson,Germany,Wire
TXN002544,ACCT00198,2025-09-30 00:00:00,1612.0,USD,WireTransfer,Ava Hernandez,UAE,Online
TXN002545,ACCT00182,2025-09-30 00:00:00,2308.83,USD,WireTransfer,Nova Holdings,Switzerland,Wire
TXN002546,ACCT00077,2025-09-30 00:00:00,629.06,USD,WireTransfer,Richard Wilson,Netherlands,Wire
TXN002547,ACCT00111,2025-09-30 00:00:00,582.52,USD,ACH,Priya Garcia,United States,ATM
TXN002548,ACCT00269,2025-09-30 00:00:00,493.99,USD,CashDeposit,Diego Flores,India,ATM
TXN002549,ACCT00115,2025-10-01 00:00:00,432.98,USD,ACH,Falcon Enterprises,India,Online
TXN002550,ACCT00047,2025-10-01 00:00:00,1785.24,USD,Deposit,Susan Ramirez,Germany,Branch
TXN002551,ACCT00160,2025-10-01 00:00:00,245.17,USD,CashDeposit,Chloe King,Spain,Online
TXN002552,ACCT00048,2025-10-01 00:00:00,194.95,USD,Deposit,Robert Jones,Ireland,Branch
TXN002553,ACCT00273,2025-10-01 00:00:00,168.53,USD,ACH,Union Logistics,Netherlands,Online
TXN002554,ACCT00059,2025-10-02 00:00:00,514.21,USD,Deposit,Union Freight,Germany,ATM
TXN002555,ACCT00047,2025-10-02 00:00:00,1383.16,USD,ACH,Atlas Freight,Australia,Branch
TXN002556,ACCT00302,2025-10-02 00:00:00,2159.31,USD,ACH,Elizabeth Perez,Ireland,Online
TXN002557,ACCT00052,2025-10-02 00:00:00,38786.86,USD,WireTransfer,John Robinson,Ireland,Branch
TXN002558,ACCT00201,2025-10-02 00:00:00,546.5,USD,WireTransfer,Joseph Thompson,Ireland,Branch
TXN002559,ACCT00254,2025-10-02 00:00:00,1108.61,USD,WireTransfer,Jessica Martinez,Switzerland,Wire
TXN002560,ACCT00289,2025-10-02 00:00:00,2293.09,USD,Withdrawal,Elizabeth Brown,United Kingdom,Online
TXN002561,ACCT00001,2025-10-02 00:00:00,622.61,USD,Deposit,Olga White,Afghanistan,Branch
TXN002562,ACCT00240,2025-10-02 00:00:00,1759.87,USD,CashDeposit,Karen Flores,United States,Wire
TXN002563,ACCT00328,2025-10-02 00:00:00,904.52,USD,Deposit,Anchor Trading,Japan,Wire
TXN002564,ACCT00095,2025-10-02 00:00:00,446.02,USD,Withdrawal,Falcon Exchange,France,ATM
TXN002565,ACCT00311,2025-10-02 00:00:00,62.97,USD,CashDeposit,Arjun Lee,Netherlands,Online
TXN002566,ACCT00150,2025-10-03 00:00:00,170.17,USD,Deposit,Robert Davis,France,Branch
TXN002567,ACCT00165,2025-10-03 00:00:00,1872.91,USD,Withdrawal,Mary White,India,Branch
TXN002568,ACCT00069,2025-10-03 00:00:00,41121.98,USD,CashDeposit,Liam Garcia,Syria,Branch
TXN002569,ACCT00023,2025-10-03 00:00:00,528.89,USD,Withdrawal,Silver Group,France,ATM
TXN002570,ACCT00171,2025-10-03 00:00:00,1045.79,USD,ACH,Pacific Partners,Canada,ATM
TXN002571,ACCT00050,2025-10-03 00:00:00,967.75,USD,Withdrawal,John Jones,UAE,ATM
TXN002572,ACCT00066,2025-10-03 00:00:00,185.3,USD,Withdrawal,Thomas Torres,Singapore,Online
TXN002573,ACCT00277,2025-10-03 00:00:00,448.75,USD,ACH,Pacific Capital,Spain,Online
TXN002574,ACCT00164,2025-10-03 00:00:00,2288.87,USD,Withdrawal,David Flores,Switzerland,Wire
TXN002575,ACCT00019,2025-10-03 00:00:00,25000.0,USD,WireTransfer,Sarah Moore,Syria,Branch
TXN002576,ACCT00271,2025-10-04 00:00:00,2093.18,USD,Withdrawal,William Johnson,Canada,Branch
TXN002577,ACCT00055,2025-10-04 00:00:00,4014.57,USD,Deposit,Robert Wright,Singapore,Wire
TXN002578,ACCT00106,2025-10-04 00:00:00,285.33,USD,WireTransfer,Karen Wright,Canada,Online
TXN002579,ACCT00031,2025-10-04 00:00:00,1039.65,USD,WireTransfer,Falcon Group,North Korea,ATM
TXN002580,ACCT00107,2025-10-04 00:00:00,787.18,USD,Deposit,Prime Logistics,UAE,Wire
TXN002581,ACCT00320,2025-10-04 00:00:00,1422.15,USD,WireTransfer,Prime Holdings,Japan,Branch
TXN002582,ACCT00201,2025-10-04 00:00:00,1048.11,USD,WireTransfer,Summit Traders,UAE,Branch
TXN002583,ACCT00265,2025-10-04 00:00:00,1096.9,USD,Withdrawal,Sarah Clark,Singapore,ATM
TXN002584,ACCT00300,2025-10-05 00:00:00,4593.78,USD,CashDeposit,Charles Lopez,United States,ATM
TXN002585,ACCT00119,2025-10-05 00:00:00,77.34,USD,ACH,Prime Capital,Canada,Wire
TXN002586,ACCT00064,2025-10-05 00:00:00,581.97,USD,WireTransfer,Liam Harris,United States,Wire
TXN002587,ACCT00172,2025-10-05 00:00:00,3684.67,USD,Withdrawal,Delta Imports,Netherlands,Branch
TXN002588,ACCT00073,2025-10-05 00:00:00,297.77,USD,WireTransfer,Delta Ventures,France,ATM
TXN002589,ACCT00085,2025-10-05 00:00:00,274.57,USD,CashDeposit,Chloe Perez,Ireland,Online
TXN002590,ACCT00258,2025-10-06 00:00:00,1184.17,USD,ACH,Mateo Lopez,Japan,Wire
TXN002591,ACCT00003,2025-10-06 00:00:00,3229.67,USD,ACH,Charles Williams,Ireland,Wire
TXN002592,ACCT00220,2025-10-06 00:00:00,1214.54,USD,Deposit,Nova Group,Netherlands,Branch
TXN002593,ACCT00288,2025-10-06 00:00:00,446.89,USD,ACH,Barbara Garcia,Spain,ATM
TXN002594,ACCT00114,2025-10-07 00:00:00,520.06,USD,Deposit,Prime Capital,Germany,ATM
TXN002595,ACCT00273,2025-10-07 00:00:00,1627.25,USD,Withdrawal,Joseph Moore,Singapore,Branch
TXN002596,ACCT00078,2025-10-07 00:00:00,161.79,USD,Withdrawal,Metro Exchange,India,Online
TXN002597,ACCT00274,2025-10-07 00:00:00,1013.89,USD,CashDeposit,Sofia Martinez,Spain,Branch
TXN002598,ACCT00285,2025-10-07 00:00:00,382.63,USD,ACH,Richard Hill,UAE,Branch
TXN002599,ACCT00240,2025-10-07 00:00:00,1076.84,USD,Withdrawal,Priya Thomas,Switzerland,Branch
TXN002600,ACCT00316,2025-10-07 00:00:00,475.61,USD,Deposit,James Taylor,India,Online
TXN002601,ACCT00157,2025-10-07 00:00:00,915.67,USD,WireTransfer,Linda Ramirez,Spain,Wire
TXN002602,ACCT00213,2025-10-07 00:00:00,376.22,USD,Withdrawal,Delta Capital,Netherlands,Online
TXN002603,ACCT00060,2025-10-08 00:00:00,640.01,USD,WireTransfer,Chloe Perez,France,Online
TXN002604,ACCT00285,2025-10-08 00:00:00,404.41,USD,WireTransfer,Ahmed Martin,Australia,Online
TXN002605,ACCT00285,2025-10-08 00:00:00,1811.34,USD,Withdrawal,Liam Gonzalez,France,ATM
TXN002606,ACCT00080,2025-10-08 00:00:00,869.04,USD,Deposit,Union Holdings,Spain,Branch
TXN002607,ACCT00127,2025-10-08 00:00:00,2270.42,USD,ACH,Wei Sanchez,Japan,ATM
TXN002608,ACCT00200,2025-10-08 00:00:00,542.14,USD,WireTransfer,Barbara Young,Ireland,Wire
TXN002609,ACCT00098,2025-10-08 00:00:00,254.82,USD,WireTransfer,Global Freight,UAE,Wire
TXN002610,ACCT00229,2025-10-09 00:00:00,2557.2,USD,CashDeposit,Ava Thompson,Singapore,Wire
TXN002611,ACCT00329,2025-10-09 00:00:00,810.72,USD,WireTransfer,Liam Williams,India,ATM
TXN002612,ACCT00274,2025-10-09 00:00:00,587.73,USD,ACH,Karen Garcia,Singapore,ATM
TXN002613,ACCT00293,2025-10-09 00:00:00,1555.59,USD,ACH,Sunrise Imports,Singapore,Branch
TXN002614,ACCT00254,2025-10-09 00:00:00,537.36,USD,CashDeposit,Atlas Freight,Japan,Online
TXN002615,ACCT00213,2025-10-09 00:00:00,2338.23,USD,WireTransfer,Emma Ramirez,Germany,Online
TXN002616,ACCT00072,2025-10-09 00:00:00,692.7,USD,Deposit,Delta Ventures,India,ATM
TXN002617,ACCT00254,2025-10-09 00:00:00,84.36,USD,Withdrawal,Crown Enterprises,Netherlands,Wire
TXN002618,ACCT00301,2025-10-10 00:00:00,2171.62,USD,WireTransfer,Ahmed Hill,Netherlands,Online
TXN002619,ACCT00161,2025-10-10 00:00:00,837.21,USD,ACH,David Ramirez,Japan,Branch
TXN002620,ACCT00130,2025-10-10 00:00:00,1261.16,USD,WireTransfer,Anchor Exchange,United States,Branch
TXN002621,ACCT00165,2025-10-10 00:00:00,1620.03,USD,CashDeposit,Robert Scott,United States,Online
TXN002622,ACCT00031,2025-10-10 00:00:00,761.27,USD,WireTransfer,Chloe Hill,Iran,ATM
TXN002623,ACCT00136,2025-10-10 00:00:00,706.22,USD,Deposit,Atlas Ventures,Germany,Online
TXN002624,ACCT00012,2025-10-11 00:00:00,1559.7,USD,Deposit,Union Holdings,United States,ATM
TXN002625,ACCT00311,2025-10-11 00:00:00,397.44,USD,WireTransfer,Karen Hernandez,United Kingdom,Online
TXN002626,ACCT00064,2025-10-11 00:00:00,1045.8,USD,Withdrawal,Silver Ventures,Singapore,Branch
TXN002627,ACCT00258,2025-10-11 00:00:00,3815.16,USD,Deposit,Mateo King,France,Branch
TXN002628,ACCT00133,2025-10-11 00:00:00,547.35,USD,ACH,David Walker,Japan,Branch
TXN002629,ACCT00317,2025-10-11 00:00:00,283.96,USD,CashDeposit,Union Ventures,Ireland,Branch
TXN002630,ACCT00049,2025-10-11 00:00:00,340.66,USD,CashDeposit,Falcon Partners,Canada,Online
TXN002631,ACCT00008,2025-10-11 00:00:00,306.8,USD,CashDeposit,Ahmed Nguyen,Myanmar,Wire
TXN002632,ACCT00065,2025-10-11 00:00:00,226.63,USD,CashDeposit,Horizon Logistics,Canada,Online
TXN002633,ACCT00108,2025-10-11 00:00:00,460.9,USD,ACH,Crown Imports,India,Branch
TXN002634,ACCT00083,2025-10-11 00:00:00,771.76,USD,Withdrawal,Robert Rodriguez,Germany,Wire
TXN002635,ACCT00214,2025-10-12 00:00:00,2430.55,USD,WireTransfer,Sunrise Capital,UAE,ATM
TXN002636,ACCT00009,2025-10-12 00:00:00,7500.0,USD,WireTransfer,Prime Group,Yemen,Branch
TXN002637,ACCT00150,2025-10-12 00:00:00,509.46,USD,WireTransfer,Silver Traders,Netherlands,Wire
TXN002638,ACCT00077,2025-10-12 00:00:00,3542.44,USD,Deposit,Olga Jones,United Kingdom,Wire
TXN002639,ACCT00170,2025-10-12 00:00:00,952.59,USD,Deposit,Ahmed Rodriguez,Japan,Branch
TXN002640,ACCT00100,2025-10-12 00:00:00,542.57,USD,ACH,Atlas Logistics,Germany,Branch
TXN002641,ACCT00287,2025-10-12 00:00:00,733.38,USD,ACH,Nova Holdings,Germany,ATM
TXN002642,ACCT00109,2025-10-12 00:00:00,269.43,USD,WireTransfer,Arjun Perez,Germany,Wire
TXN002643,ACCT00196,2025-10-12 00:00:00,38501.26,USD,CashDeposit,Priya Wright,Syria,Branch
TXN002644,ACCT00039,2025-10-13 00:00:00,391.17,USD,CashDeposit,Noah Young,Syria,Branch
TXN002645,ACCT00241,2025-10-13 00:00:00,303.54,USD,ACH,Richard Williams,Australia,Wire
TXN002646,ACCT00150,2025-10-13 00:00:00,1083.41,USD,Withdrawal,Pacific Trading,UAE,Online
TXN002647,ACCT00064,2025-10-13 00:00:00,346.99,USD,ACH,Chloe Moore,Ireland,ATM
TXN002648,ACCT00294,2025-10-13 00:00:00,148.56,USD,CashDeposit,Summit Enterprises,UAE,Online
TXN002649,ACCT00275,2025-10-13 00:00:00,1000.3,USD,CashDeposit,Patricia Lee,Japan,Wire
TXN002650,ACCT00263,2025-10-13 00:00:00,700.83,USD,WireTransfer,Priya Torres,United Kingdom,Wire
TXN002651,ACCT00268,2025-10-13 00:00:00,226.47,USD,ACH,Lucas Lee,Australia,Online
TXN002652,ACCT00033,2025-10-14 00:00:00,1316.36,USD,Withdrawal,Karen Clark,Germany,ATM
TXN002653,ACCT00172,2025-10-14 00:00:00,1495.69,USD,ACH,Noah Thompson,Ireland,Wire
TXN002654,ACCT00310,2025-10-14 00:00:00,3631.61,USD,ACH,Robert Harris,United Kingdom,ATM
TXN002655,ACCT00009,2025-10-14 00:00:00,41681.03,USD,WireTransfer,Diego Hill,Myanmar,Branch
TXN002656,ACCT00012,2025-10-14 00:00:00,65.32,USD,Withdrawal,Silver Ventures,United Kingdom,Online
TXN002657,ACCT00219,2025-10-14 00:00:00,1145.37,USD,ACH,Patricia Jackson,UAE,Online
TXN002658,ACCT00254,2025-10-14 00:00:00,2952.42,USD,Deposit,Sofia Walker,Netherlands,Wire
TXN002659,ACCT00283,2025-10-15 00:00:00,2328.18,USD,Deposit,James Green,Canada,Branch
TXN002660,ACCT00181,2025-10-15 00:00:00,414.53,USD,WireTransfer,Ava White,Germany,Branch
TXN002661,ACCT00066,2025-10-15 00:00:00,1176.09,USD,CashDeposit,Anchor Exchange,Germany,Online
TXN002662,ACCT00136,2025-10-15 00:00:00,89.67,USD,ACH,Sunrise Trading,Netherlands,Wire
TXN002663,ACCT00088,2025-10-15 00:00:00,481.7,USD,Deposit,Sven Lewis,UAE,Online
TXN002664,ACCT00246,2025-10-16 00:00:00,19336.09,USD,CashDeposit,Jennifer Scott,France,Branch
TXN002665,ACCT00269,2025-10-16 00:00:00,752.26,USD,ACH,Karen Green,Japan,ATM
TXN002666,ACCT00184,2025-10-16 00:00:00,2555.95,USD,WireTransfer,William Nguyen,France,ATM
TXN002667,ACCT00270,2025-10-16 00:00:00,195.8,USD,WireTransfer,Delta Holdings,Australia,Branch
TXN002668,ACCT00079,2025-10-16 00:00:00,1350.34,USD,WireTransfer,William Nguyen,Switzerland,Branch
TXN002669,ACCT00130,2025-10-16 00:00:00,656.24,USD,CashDeposit,Arjun Ramirez,Japan,Online
TXN002670,ACCT00024,2025-10-16 00:00:00,27836.24,USD,WireTransfer,Tatiana Orlova,Iran,Wire
TXN002671,ACCT00049,2025-10-17 00:00:00,1221.11,USD,CashDeposit,Diego Hernandez,Ireland,ATM
TXN002672,ACCT00298,2025-10-17 00:00:00,928.19,USD,ACH,Linda Nguyen,India,Online
TXN002673,ACCT00021,2025-10-17 00:00:00,328.83,USD,ACH,Fatima Scott,Afghanistan,Branch
TXN002674,ACCT00213,2025-10-17 00:00:00,4224.3,USD,ACH,Sven Thomas,United States,Branch
TXN002675,ACCT00174,2025-10-17 00:00:00,235.37,USD,ACH,Barbara Garcia,Canada,Branch
TXN002676,ACCT00223,2025-10-17 00:00:00,2108.14,USD,ACH,Ava Young,France,Branch
TXN002677,ACCT00225,2025-10-17 00:00:00,2087.74,USD,Withdrawal,Horizon Group,France,ATM
TXN002678,ACCT00189,2025-10-17 00:00:00,789.85,USD,Deposit,Metro Holdings,Singapore,Branch
TXN002679,ACCT00280,2025-10-18 00:00:00,111.46,USD,CashDeposit,Yuki Smith,United Kingdom,Wire
TXN002680,ACCT00060,2025-10-18 00:00:00,355.82,USD,Deposit,Patricia Wilson,Canada,Wire
TXN002681,ACCT00237,2025-10-18 00:00:00,296.97,USD,Withdrawal,Thomas Clark,Spain,Branch
TXN002682,ACCT00245,2025-10-18 00:00:00,523.48,USD,WireTransfer,Prime Traders,India,Branch
TXN002683,ACCT00202,2025-10-18 00:00:00,797.46,USD,CashDeposit,Sunrise Imports,Spain,ATM
TXN002684,ACCT00029,2025-10-18 00:00:00,23109.68,USD,WireTransfer,Sunrise Imports,Libya,Wire
TXN002685,ACCT00019,2025-10-18 00:00:00,34131.09,USD,WireTransfer,Dragan Petrov,Syria,Wire
TXN002686,ACCT00300,2025-10-18 00:00:00,727.91,USD,Deposit,Wei Miller,United Kingdom,Branch
TXN002687,ACCT00030,2025-10-18 00:00:00,1234.8,USD,Deposit,Joseph Nguyen,Ireland,Online
TXN002688,ACCT00108,2025-10-18 00:00:00,264.43,USD,ACH,Liam Wilson,Canada,Wire
TXN002689,ACCT00217,2025-10-18 00:00:00,220.02,USD,WireTransfer,Global Imports,Singapore,Online
TXN002690,ACCT00170,2025-10-18 00:00:00,3191.48,USD,Withdrawal,Sven Martin,Ireland,Branch
TXN002691,ACCT00209,2025-10-18 00:00:00,398.14,USD,Withdrawal,Elizabeth Sanchez,UAE,ATM
TXN002692,ACCT00319,2025-10-19 00:00:00,270.41,USD,Withdrawal,Yuki Taylor,India,Branch
TXN002693,ACCT00042,2025-10-19 00:00:00,31760.88,USD,WireTransfer,Camila Gonzalez,Yemen,Branch
